time,temperature_2m,precipitation,relative_humidity_2m,wind_speed_10m,clat,clon
2023-12-29T06:00,26.6,0.0,52,16.7,13.0,77.4
2023-12-29T07:00,27.2,0.0,48,15.9,13.0,77.4
2023-12-29T08:00,28.1,0.0,44,14.7,13.0,77.4
2023-12-29T09:00,28.5,0.0,42,15.5,13.0,77.4
2023-12-29T10:00,28.4,0.0,41,15.0,13.0,77.4
2023-12-29T11:00,27.5,0.0,42,15.8,13.0,77.4
2023-12-29T12:00,26.0,0.0,46,13.4,13.0,77.4
2023-12-29T13:00,23.0,0.0,55,8.6,13.0,77.4
2023-12-29T14:00,21.7,0.0,61,9.0,13.0,77.4
2023-12-29T15:00,20.6,0.0,66,7.8,13.0,77.4
2023-12-29T16:00,20.2,0.0,70,9.4,13.0,77.4
2023-12-29T17:00,19.5,0.0,77,9.7,13.0,77.4
2023-12-29T18:00,18.6,0.0,88,8.7,13.0,77.4
2023-12-29T19:00,17.9,0.0,94,8.0,13.0,77.4
2023-12-29T20:00,17.5,0.0,97,7.3,13.0,77.4
2023-12-29T21:00,18.0,0.0,98,8.8,13.0,77.4
2023-12-29T22:00,18.4,0.0,93,9.5,13.0,77.4
2023-12-29T23:00,18.4,0.0,91,8.1,13.0,77.4
2023-12-30T00:00,18.0,0.0,91,7.4,13.0,77.4
2023-12-30T01:00,18.1,0.0,90,8.0,13.0,77.4
2023-12-30T02:00,18.4,0.0,87,10.0,13.0,77.4
2023-12-30T03:00,20.0,0.0,77,10.9,13.0,77.4
2023-12-30T04:00,22.4,0.0,67,10.4,13.0,77.4
2023-12-30T05:00,24.8,0.0,55,10.5,13.0,77.4
2023-12-30T06:00,26.6,0.0,45,11.3,13.0,77.4
2023-12-30T07:00,27.6,0.0,42,12.2,13.0,77.4
2023-12-30T08:00,28.2,0.0,41,12.2,13.0,77.4
2023-12-30T09:00,28.5,0.0,40,11.5,13.0,77.4
2023-12-30T10:00,28.4,0.0,40,12.0,13.0,77.4
2023-12-30T11:00,27.7,0.0,41,12.6,13.0,77.4
2023-12-30T12:00,26.2,0.0,46,11.1,13.0,77.4
2023-12-30T13:00,23.6,0.0,54,8.5,13.0,77.4
2023-12-30T14:00,22.4,0.0,59,10.2,13.0,77.4
2023-12-30T15:00,21.5,0.0,60,11.1,13.0,77.4
2023-12-30T16:00,20.8,0.0,63,10.9,13.0,77.4
2023-12-30T17:00,19.8,0.0,70,12.6,13.0,77.4
2023-12-30T18:00,19.1,0.0,76,12.2,13.0,77.4
2023-12-30T19:00,18.2,0.0,83,11.7,13.0,77.4
2023-12-30T20:00,17.3,0.0,93,11.2,13.0,77.4
2023-12-30T21:00,17.1,0.0,97,10.5,13.0,77.4
2023-12-30T22:00,17.3,0.0,97,10.3,13.0,77.4
2023-12-30T23:00,17.8,0.0,92,11.4,13.0,77.4
2023-12-31T00:00,17.7,0.0,90,9.5,13.0,77.4
2023-12-31T01:00,17.7,0.0,90,10.4,13.0,77.4
2023-12-31T02:00,17.9,0.0,88,9.7,13.0,77.4
2023-12-31T03:00,19.4,0.0,80,9.0,13.0,77.4
2023-12-31T04:00,21.8,0.0,70,8.7,13.0,77.4
2023-12-31T05:00,24.2,0.0,58,9.6,13.0,77.4
2023-12-31T06:00,26.0,0.0,50,9.5,13.0,77.4
2023-12-31T07:00,27.3,0.0,45,10.2,13.0,77.4
2023-12-31T08:00,28.2,0.0,41,11.4,13.0,77.4
2023-12-31T09:00,28.6,0.0,37,12.9,13.0,77.4
2023-12-31T10:00,28.5,0.0,37,14.2,13.0,77.4
2023-12-31T11:00,27.5,0.0,40,15.2,13.0,77.4
2023-12-31T12:00,25.9,0.0,46,12.6,13.0,77.4
2023-12-31T13:00,23.0,0.0,57,7.7,13.0,77.4
2023-12-31T14:00,21.9,0.0,62,7.6,13.0,77.4
2023-12-31T15:00,21.3,0.0,67,10.5,13.0,77.4
2023-12-31T16:00,20.4,0.0,71,9.6,13.0,77.4
2023-12-31T17:00,19.5,0.0,75,9.1,13.0,77.4
2023-12-31T18:00,18.9,0.0,80,9.0,13.0,77.4
2023-12-31T19:00,18.2,0.0,86,8.3,13.0,77.4
2023-12-31T20:00,17.6,0.0,92,9.1,13.0,77.4
2023-12-31T21:00,17.0,0.0,97,8.8,13.0,77.4
2023-12-31T22:00,17.0,0.0,98,9.4,13.0,77.4
2023-12-31T23:00,17.4,0.0,96,11.9,13.0,77.4
2024-01-01T00:00,17.8,0.0,92,10.0,13.0,77.4
2024-01-01T01:00,17.9,0.0,90,9.4,13.0,77.4
2024-01-01T02:00,17.8,0.0,90,10.5,13.0,77.4
2024-01-01T03:00,20.0,0.0,77,9.9,13.0,77.4
2024-01-01T04:00,22.5,0.0,64,8.7,13.0,77.4
2024-01-01T05:00,24.6,0.0,55,6.9,13.0,77.4
2024-01-01T06:00,26.2,0.0,47,4.8,13.0,77.4
2024-01-01T07:00,27.4,0.0,42,4.1,13.0,77.4
2024-01-01T08:00,28.2,0.0,38,4.3,13.0,77.4
2024-01-01T09:00,28.7,0.0,36,4.7,13.0,77.4
2024-01-01T10:00,28.8,0.0,35,4.3,13.0,77.4
2024-01-01T11:00,28.5,0.0,35,4.9,13.0,77.4
2024-01-01T12:00,26.8,0.0,42,5.6,13.0,77.4
2024-01-01T13:00,24.2,0.0,49,11.9,13.0,77.4
2024-01-01T14:00,23.4,0.0,52,14.1,13.0,77.4
2024-01-01T15:00,22.4,0.0,57,12.8,13.0,77.4
2024-01-01T16:00,22.0,0.0,59,14.4,13.0,77.4
2024-01-01T17:00,21.5,0.0,63,14.2,13.0,77.4
2024-01-01T18:00,21.0,0.0,69,12.4,13.0,77.4
2024-01-01T19:00,20.8,0.0,72,12.1,13.0,77.4
2024-01-01T20:00,20.1,0.0,77,12.4,13.0,77.4
2024-01-01T21:00,19.2,0.0,87,12.6,13.0,77.4
2024-01-01T22:00,19.2,0.0,87,9.9,13.0,77.4
2024-01-01T23:00,19.2,0.0,87,9.8,13.0,77.4
2024-01-02T00:00,19.0,0.0,87,10.0,13.0,77.4
2024-01-02T01:00,19.2,0.0,85,10.6,13.0,77.4
2024-01-02T02:00,19.4,0.0,84,9.1,13.0,77.4
2024-01-02T03:00,20.3,0.0,78,10.9,13.0,77.4
2024-01-02T04:00,22.0,0.0,70,10.8,13.0,77.4
2024-01-02T05:00,24.0,0.0,61,8.7,13.0,77.4
2024-01-02T06:00,25.9,0.0,50,9.4,13.0,77.4
2024-01-02T07:00,27.1,0.0,41,9.3,13.0,77.4
2024-01-02T08:00,28.0,0.0,36,10.0,13.0,77.4
2024-01-02T09:00,28.2,0.0,37,10.3,13.0,77.4
2024-01-02T10:00,28.1,0.0,38,10.1,13.0,77.4
2024-01-02T11:00,27.3,0.0,40,9.8,13.0,77.4
2024-01-02T12:00,26.3,0.0,45,9.0,13.0,77.4
2024-01-02T13:00,24.4,0.0,44,7.6,13.0,77.4
2024-01-02T14:00,23.3,0.0,49,10.3,13.0,77.4
2024-01-02T15:00,22.3,0.0,56,11.3,13.0,77.4
2024-01-02T16:00,21.6,0.0,61,13.8,13.0,77.4
2024-01-02T17:00,20.7,0.0,66,13.6,13.0,77.4
2024-01-02T18:00,20.5,0.0,69,12.4,13.0,77.4
2024-01-02T19:00,20.4,0.0,73,11.3,13.0,77.4
2024-01-02T20:00,19.9,0.0,78,11.3,13.0,77.4
2024-01-02T21:00,19.4,0.0,82,9.8,13.0,77.4
2024-01-02T22:00,18.9,0.0,84,8.5,13.0,77.4
2024-01-02T23:00,18.0,0.0,88,8.8,13.0,77.4
2024-01-03T00:00,17.4,0.0,91,9.2,13.0,77.4
2024-01-03T01:00,18.2,0.0,88,10.2,13.0,77.4
2024-01-03T02:00,18.5,0.0,85,10.9,13.0,77.4
2024-01-03T03:00,19.7,0.0,78,10.9,13.0,77.4
2024-01-03T04:00,21.7,0.0,69,9.3,13.0,77.4
2024-01-03T05:00,23.6,0.0,61,9.8,13.0,77.4
2024-01-03T06:00,25.2,0.0,54,8.0,13.0,77.4
2024-01-03T07:00,26.4,0.0,49,6.8,13.0,77.4
2024-01-03T08:00,27.4,0.0,44,7.3,13.0,77.4
2024-01-03T09:00,27.8,0.0,42,6.6,13.0,77.4
2024-01-03T10:00,27.8,0.0,40,6.2,13.0,77.4
2024-01-03T11:00,27.4,0.0,40,7.7,13.0,77.4
2024-01-03T12:00,26.1,0.0,45,11.0,13.0,77.4
2024-01-03T13:00,23.7,0.0,51,9.1,13.0,77.4
2024-01-03T14:00,23.0,0.0,54,6.6,13.0,77.4
2024-01-03T15:00,23.0,0.0,53,10.5,13.0,77.4
2024-01-03T16:00,22.0,0.0,65,11.3,13.0,77.4
2024-01-03T17:00,21.4,0.0,72,12.2,13.0,77.4
2024-01-03T18:00,20.5,0.0,81,10.9,13.0,77.4
2024-01-03T19:00,19.6,0.0,88,10.3,13.0,77.4
2024-01-03T20:00,19.3,0.0,90,10.5,13.0,77.4
2024-01-03T21:00,19.0,0.0,92,9.0,13.0,77.4
2024-01-03T22:00,18.7,0.0,94,5.8,13.0,77.4
2024-01-03T23:00,18.7,0.0,93,8.3,13.0,77.4
2024-01-04T00:00,19.0,0.0,90,9.4,13.0,77.4
2024-01-04T01:00,19.9,1.0,86,10.9,13.0,77.4
2024-01-04T02:00,19.8,2.2,88,8.9,13.0,77.4
2024-01-04T03:00,20.4,0.4,85,14.2,13.0,77.4
2024-01-04T04:00,21.1,2.6,82,14.6,13.0,77.4
2024-01-04T05:00,22.1,0.1,75,12.1,13.0,77.4
2024-01-04T06:00,24.7,0.0,61,11.2,13.0,77.4
2024-01-04T07:00,25.5,0.0,57,12.0,13.0,77.4
2024-01-04T08:00,25.9,0.0,55,10.1,13.0,77.4
2024-01-04T09:00,25.8,0.0,55,9.8,13.0,77.4
2024-01-04T10:00,26.0,0.0,54,9.5,13.0,77.4
2024-01-04T11:00,25.3,0.0,56,8.8,13.0,77.4
2024-01-04T12:00,24.6,0.0,58,10.5,13.0,77.4
2024-01-04T13:00,22.2,0.0,62,11.7,13.0,77.4
2024-01-04T14:00,21.9,0.0,64,10.0,13.0,77.4
2024-01-04T15:00,21.9,0.0,64,10.4,13.0,77.4
2024-01-04T16:00,21.6,0.0,66,8.3,13.0,77.4
2024-01-04T17:00,21.3,0.0,68,9.4,13.0,77.4
2024-01-04T18:00,20.7,0.0,73,10.7,13.0,77.4
2024-01-04T19:00,20.4,0.0,77,8.2,13.0,77.4
2024-01-04T20:00,20.0,0.0,83,7.1,13.0,77.4
2024-01-04T21:00,19.7,0.0,87,5.6,13.0,77.4
2024-01-04T22:00,19.5,0.0,89,5.9,13.0,77.4
2024-01-04T23:00,19.4,0.0,88,7.4,13.0,77.4
2024-01-05T00:00,19.6,0.0,85,8.0,13.0,77.4
2024-01-05T01:00,19.2,0.0,93,8.0,13.0,77.4
2024-01-05T02:00,19.5,0.0,91,9.3,13.0,77.4
2024-01-05T03:00,21.2,0.0,83,8.8,13.0,77.4
2024-01-05T04:00,23.4,0.0,73,8.8,13.0,77.4
2024-01-05T05:00,25.6,0.0,60,8.4,13.0,77.4
2024-01-05T06:00,27.0,0.0,53,7.1,13.0,77.4
2024-01-05T07:00,27.2,0.0,53,7.9,13.0,77.4
2024-01-05T08:00,27.8,0.1,51,7.5,13.0,77.4
2024-01-05T09:00,27.9,0.0,50,7.2,13.0,77.4
2024-01-05T10:00,27.9,0.1,49,7.7,13.0,77.4
2024-01-05T11:00,27.1,0.0,52,7.9,13.0,77.4
2024-01-05T12:00,26.3,0.0,55,7.1,13.0,77.4
2024-01-05T13:00,23.0,0.0,70,10.2,13.0,77.4
2024-01-05T14:00,22.4,0.0,75,9.6,13.0,77.4
2024-01-05T15:00,22.5,0.1,76,9.7,13.0,77.4
2024-01-05T16:00,22.4,0.0,75,12.1,13.0,77.4
2024-01-05T17:00,21.8,0.0,76,13.4,13.0,77.4
2024-01-05T18:00,21.3,0.0,76,11.6,13.0,77.4
2024-01-05T19:00,21.0,0.0,78,10.8,13.0,77.4
2024-01-05T20:00,20.6,0.0,82,10.2,13.0,77.4
2024-01-05T21:00,20.2,0.0,84,9.9,13.0,77.4
2024-01-05T22:00,20.0,0.0,86,10.7,13.0,77.4
2024-01-05T23:00,19.8,0.0,88,11.5,13.0,77.4
2024-01-06T00:00,20.0,0.0,87,12.2,13.0,77.4
2024-01-06T01:00,20.1,0.0,93,9.7,13.0,77.4
2024-01-06T02:00,20.5,0.0,90,12.3,13.0,77.4
2024-01-06T03:00,22.2,0.0,80,14.5,13.0,77.4
2024-01-06T04:00,23.8,0.0,72,11.5,13.0,77.4
2024-01-06T05:00,25.5,0.0,64,11.5,13.0,77.4
2024-01-06T06:00,27.2,0.0,54,11.5,13.0,77.4
2024-01-06T07:00,28.2,0.0,48,9.8,13.0,77.4
2024-01-06T08:00,28.9,0.1,45,8.6,13.0,77.4
2024-01-06T09:00,29.2,0.0,44,8.6,13.0,77.4
2024-01-06T10:00,29.0,0.0,44,8.4,13.0,77.4
2024-01-06T11:00,28.6,0.0,45,7.7,13.0,77.4
2024-01-06T12:00,27.2,0.0,49,6.5,13.0,77.4
2024-01-06T13:00,24.4,0.0,62,11.5,13.0,77.4
2024-01-06T14:00,23.5,0.0,68,13.0,13.0,77.4
2024-01-06T15:00,22.6,0.0,73,11.5,13.0,77.4
2024-01-06T16:00,21.5,0.0,80,12.7,13.0,77.4
2024-01-06T17:00,20.5,0.0,87,13.0,13.0,77.4
2024-01-06T18:00,20.0,0.0,91,10.4,13.0,77.4
2024-01-06T19:00,19.8,0.0,92,10.1,13.0,77.4
2024-01-06T20:00,19.5,0.0,92,9.8,13.0,77.4
2024-01-06T21:00,19.6,0.0,90,8.6,13.0,77.4
2024-01-06T22:00,19.6,0.0,89,7.2,13.0,77.4
2024-01-06T23:00,19.0,0.0,90,6.8,13.0,77.4
2024-01-07T00:00,18.0,0.0,94,6.1,13.0,77.4
2024-01-07T01:00,18.6,0.0,91,7.4,13.0,77.4
2024-01-07T02:00,19.1,0.0,88,9.7,13.0,77.4
2024-01-07T03:00,20.6,0.0,77,10.7,13.0,77.4
2024-01-07T04:00,22.4,0.0,67,11.2,13.0,77.4
2024-01-07T05:00,24.7,0.0,56,10.9,13.0,77.4
2024-01-07T06:00,26.4,0.0,49,10.8,13.0,77.4
2024-01-07T07:00,27.8,0.0,43,13.0,13.0,77.4
2024-01-07T08:00,28.2,0.0,44,14.4,13.0,77.4
2024-01-07T09:00,28.6,0.0,43,14.4,13.0,77.4
2024-01-07T10:00,28.3,0.0,43,14.1,13.0,77.4
2024-01-07T11:00,27.9,0.0,43,13.8,13.0,77.4
2024-01-07T12:00,26.7,0.0,47,11.4,13.0,77.4
2024-01-07T13:00,23.5,0.0,59,7.2,13.0,77.4
2024-01-07T14:00,23.4,0.0,58,9.0,13.0,77.4
2024-01-07T15:00,22.9,0.0,62,14.5,13.0,77.4
2024-01-07T16:00,21.8,0.0,73,14.6,13.0,77.4
2024-01-07T17:00,20.8,0.0,80,13.7,13.0,77.4
2024-01-07T18:00,20.2,0.0,85,15.5,13.0,77.4
2024-01-07T19:00,19.8,0.0,89,16.6,13.0,77.4
2024-01-07T20:00,19.5,0.0,90,15.8,13.0,77.4
2024-01-07T21:00,19.2,0.0,90,14.3,13.0,77.4
2024-01-07T22:00,19.0,0.0,91,12.4,13.0,77.4
2024-01-07T23:00,19.2,0.0,91,10.9,13.0,77.4
2024-01-08T00:00,19.4,0.0,91,9.4,13.0,77.4
2024-01-08T01:00,19.8,0.0,85,11.9,13.0,77.4
2024-01-08T02:00,20.1,0.2,86,11.7,13.0,77.4
2024-01-08T03:00,21.1,0.0,82,14.3,13.0,77.4
2024-01-08T04:00,22.4,0.1,77,19.1,13.0,77.4
2024-01-08T05:00,22.9,0.3,75,18.1,13.0,77.4
2024-01-08T06:00,23.0,0.2,77,15.6,13.0,77.4
2024-01-08T07:00,24.0,0.2,71,13.8,13.0,77.4
2024-01-08T08:00,24.1,0.2,72,15.9,13.0,77.4
2024-01-08T09:00,23.6,0.5,75,15.2,13.0,77.4
2024-01-08T10:00,23.4,0.1,74,17.2,13.0,77.4
2024-01-08T11:00,22.5,0.3,80,17.2,13.0,77.4
2024-01-08T12:00,21.5,0.5,86,11.5,13.0,77.4
2024-01-08T13:00,21.2,0.0,89,10.8,13.0,77.4
2024-01-08T14:00,20.6,0.0,93,11.2,13.0,77.4
2024-01-08T15:00,20.1,0.0,93,12.6,13.0,77.4
2024-01-08T16:00,20.0,0.0,93,11.9,13.0,77.4
2024-01-08T17:00,20.0,0.0,93,11.5,13.0,77.4
2024-01-08T18:00,20.3,0.0,91,13.0,13.0,77.4
2024-01-08T19:00,20.1,0.0,91,12.6,13.0,77.4
2024-01-08T20:00,20.2,0.0,89,12.1,13.0,77.4
2024-01-08T21:00,20.0,0.0,90,11.4,13.0,77.4
2024-01-08T22:00,19.7,0.0,91,9.6,13.0,77.4
2024-01-08T23:00,20.0,0.1,89,10.4,13.0,77.4
2024-01-09T00:00,19.9,0.0,88,12.9,13.0,77.4
2024-01-09T01:00,20.0,0.0,93,14.6,13.0,77.4
2024-01-09T02:00,19.9,0.0,92,14.2,13.0,77.4
2024-01-09T03:00,21.2,0.0,83,18.1,13.0,77.4
2024-01-09T04:00,23.2,0.0,73,15.5,13.0,77.4
2024-01-09T05:00,25.2,0.0,62,19.0,13.0,77.4
2024-01-09T06:00,26.1,0.0,57,19.0,13.0,77.4
2024-01-09T07:00,26.7,0.0,56,17.9,13.0,77.4
2024-01-09T08:00,26.5,0.2,56,20.3,13.0,77.4
2024-01-09T09:00,26.7,0.3,55,20.5,13.0,77.4
2024-01-09T10:00,27.2,0.0,52,19.2,13.0,77.4
2024-01-09T11:00,26.5,0.0,53,21.3,13.0,77.4
2024-01-09T12:00,24.5,0.0,62,19.2,13.0,77.4
2024-01-09T13:00,22.5,0.0,66,12.0,13.0,77.4
2024-01-09T14:00,21.8,0.0,67,12.0,13.0,77.4
2024-01-09T15:00,21.2,0.0,69,12.2,13.0,77.4
2024-01-09T16:00,20.9,0.0,72,11.0,13.0,77.4
2024-01-09T17:00,20.2,0.0,77,11.5,13.0,77.4
2024-01-09T18:00,19.4,0.0,83,10.4,13.0,77.4
2024-01-09T19:00,19.0,0.0,84,7.6,13.0,77.4
2024-01-09T20:00,18.8,0.0,84,8.0,13.0,77.4
2024-01-09T21:00,18.0,0.0,90,6.8,13.0,77.4
2024-01-09T22:00,17.7,0.0,93,7.3,13.0,77.4
2024-01-09T23:00,17.5,0.0,93,7.8,13.0,77.4
2024-01-10T00:00,17.5,0.0,90,9.0,13.0,77.4
2024-01-10T01:00,17.9,0.0,90,9.1,13.0,77.4
2024-01-10T02:00,18.4,0.0,87,10.5,13.0,77.4
2024-01-10T03:00,20.5,0.0,73,10.5,13.0,77.4
2024-01-10T04:00,22.6,0.0,60,10.6,13.0,77.4
2024-01-10T05:00,24.1,0.0,52,12.8,13.0,77.4
2024-01-10T06:00,25.4,0.0,51,14.7,13.0,77.4
2024-01-10T07:00,26.0,0.0,53,15.4,13.0,77.4
2024-01-10T08:00,25.6,0.0,54,15.2,13.0,77.4
2024-01-10T09:00,25.5,0.0,53,14.3,13.0,77.4
2024-01-10T10:00,25.2,0.0,52,15.7,13.0,77.4
2024-01-10T11:00,24.5,0.0,51,15.7,13.0,77.4
2024-01-10T12:00,23.6,0.0,55,12.7,13.0,77.4
2024-01-10T13:00,23.3,0.0,57,9.7,13.0,77.4
2024-01-10T14:00,22.5,0.0,58,10.2,13.0,77.4
2024-01-10T15:00,22.0,0.0,63,10.5,13.0,77.4
2024-01-10T16:00,21.9,0.0,66,12.2,13.0,77.4
2024-01-10T17:00,21.5,0.0,70,13.0,13.0,77.4
2024-01-10T18:00,20.7,0.0,75,13.3,13.0,77.4
2024-01-10T19:00,19.9,0.0,79,11.3,13.0,77.4
2024-01-10T20:00,18.8,0.0,84,8.8,13.0,77.4
2024-01-10T21:00,17.9,0.0,91,7.2,13.0,77.4
2024-01-10T22:00,17.5,0.0,94,7.3,13.0,77.4
2024-01-10T23:00,17.5,0.0,95,8.7,13.0,77.4
2024-01-11T00:00,17.6,0.0,95,8.4,13.0,77.4
2024-01-11T01:00,17.6,0.0,94,8.6,13.0,77.4
2024-01-11T02:00,18.8,0.0,86,12.3,13.0,77.4
2024-01-11T03:00,20.0,0.0,78,10.2,13.0,77.4
2024-01-11T04:00,22.3,0.0,63,10.4,13.0,77.4
2024-01-11T05:00,25.1,0.0,46,12.4,13.0,77.4
2024-01-11T06:00,26.9,0.0,38,14.1,13.0,77.4
2024-01-11T07:00,28.0,0.0,35,14.4,13.0,77.4
2024-01-11T08:00,28.6,0.0,35,14.1,13.0,77.4
2024-01-11T09:00,28.8,0.0,37,14.4,13.0,77.4
2024-01-11T10:00,28.5,0.0,38,14.8,13.0,77.4
2024-01-11T11:00,27.7,0.0,40,15.3,13.0,77.4
2024-01-11T12:00,26.1,0.0,45,12.8,13.0,77.4
2024-01-11T13:00,23.5,0.0,50,8.3,13.0,77.4
2024-01-11T14:00,22.0,0.0,56,9.4,13.0,77.4
2024-01-11T15:00,21.1,0.0,61,10.1,13.0,77.4
2024-01-11T16:00,20.1,0.0,67,10.4,13.0,77.4
2024-01-11T17:00,19.5,0.0,73,11.6,13.0,77.4
2024-01-11T18:00,18.9,0.0,77,11.9,13.0,77.4
2024-01-11T19:00,18.1,0.0,81,10.1,13.0,77.4
2024-01-11T20:00,17.3,0.0,85,8.4,13.0,77.4
2024-01-11T21:00,16.5,0.0,90,7.2,13.0,77.4
2024-01-11T22:00,16.1,0.0,91,7.9,13.0,77.4
2024-01-11T23:00,15.8,0.0,91,8.4,13.0,77.4
2024-01-12T00:00,15.6,0.0,91,8.1,13.0,77.4
2024-01-12T01:00,16.1,0.0,87,8.3,13.0,77.4
2024-01-12T02:00,17.2,0.0,80,10.8,13.0,77.4
2024-01-12T03:00,20.0,0.0,64,11.2,13.0,77.4
2024-01-12T04:00,22.6,0.0,52,14.1,13.0,77.4
2024-01-12T05:00,24.9,0.0,45,16.8,13.0,77.4
2024-01-12T06:00,26.6,0.0,40,18.4,13.0,77.4
2024-01-12T07:00,27.6,0.0,38,19.6,13.0,77.4
2024-01-12T08:00,28.2,0.0,35,19.5,13.0,77.4
2024-01-12T09:00,28.2,0.0,37,18.9,13.0,77.4
2024-01-12T10:00,27.6,0.0,41,18.3,13.0,77.4
2024-01-12T11:00,26.8,0.0,45,17.2,13.0,77.4
2024-01-12T12:00,25.5,0.0,49,14.1,13.0,77.4
2024-01-12T13:00,23.5,0.0,55,10.9,13.0,77.4
2024-01-12T14:00,22.0,0.0,61,12.4,13.0,77.4
2024-01-12T15:00,21.4,0.0,64,14.8,13.0,77.4
2024-01-12T16:00,20.6,0.0,69,12.3,13.0,77.4
2024-01-12T17:00,19.7,0.0,76,9.5,13.0,77.4
2024-01-12T18:00,18.6,0.0,83,7.2,13.0,77.4
2024-01-12T19:00,17.8,0.0,89,7.2,13.0,77.4
2024-01-12T20:00,17.2,0.0,93,6.6,13.0,77.4
2024-01-12T21:00,16.5,0.0,95,5.6,13.0,77.4
2024-01-12T22:00,16.2,0.0,96,5.6,13.0,77.4
2024-01-12T23:00,15.9,0.0,97,5.5,13.0,77.4
2024-01-13T00:00,15.9,0.0,96,6.0,13.0,77.4
2024-01-13T01:00,16.3,0.0,98,5.2,13.0,77.4
2024-01-13T02:00,17.1,0.0,96,7.1,13.0,77.4
2024-01-13T03:00,19.8,0.0,84,5.7,13.0,77.4
2024-01-13T04:00,22.3,0.0,70,8.0,13.0,77.4
2024-01-13T05:00,24.7,0.0,55,10.9,13.0,77.4
2024-01-13T06:00,26.5,0.0,46,12.3,13.0,77.4
2024-01-13T07:00,27.8,0.0,41,12.3,13.0,77.4
2024-01-13T08:00,28.7,0.0,39,12.6,13.0,77.4
2024-01-13T09:00,29.4,0.0,37,12.8,13.0,77.4
2024-01-13T10:00,28.6,0.0,37,11.6,13.0,77.4
2024-01-13T11:00,28.1,0.0,39,11.6,13.0,77.4
2024-01-13T12:00,27.0,0.0,43,10.5,13.0,77.4
2024-01-13T13:00,23.5,0.0,56,6.8,13.0,77.4
2024-01-13T14:00,22.4,0.0,63,9.7,13.0,77.4
2024-01-13T15:00,21.4,0.0,68,8.5,13.0,77.4
2024-01-13T16:00,20.7,0.0,71,8.3,13.0,77.4
2024-01-13T17:00,20.0,0.0,75,7.2,13.0,77.4
2024-01-13T18:00,19.1,0.0,80,7.2,13.0,77.4
2024-01-13T19:00,18.6,0.0,85,7.6,13.0,77.4
2024-01-13T20:00,17.9,0.0,92,6.8,13.0,77.4
2024-01-13T21:00,17.5,0.0,95,6.2,13.0,77.4
2024-01-13T22:00,16.6,0.0,97,7.0,13.0,77.4
2024-01-13T23:00,16.0,0.0,97,7.1,13.0,77.4
2024-01-14T00:00,15.8,0.0,98,7.3,13.0,77.4
2024-01-14T01:00,18.0,0.0,100,8.7,13.0,77.4
2024-01-14T02:00,18.2,0.0,98,9.3,13.0,77.4
2024-01-14T03:00,19.2,0.0,91,8.4,13.0,77.4
2024-01-14T04:00,22.5,0.0,75,4.8,13.0,77.4
2024-01-14T05:00,25.6,0.0,53,9.8,13.0,77.4
2024-01-14T06:00,27.2,0.0,43,14.0,13.0,77.4
2024-01-14T07:00,28.2,0.0,41,13.5,13.0,77.4
2024-01-14T08:00,29.0,0.0,39,13.0,13.0,77.4
2024-01-14T09:00,29.3,0.0,37,13.0,13.0,77.4
2024-01-14T10:00,29.0,0.0,36,12.9,13.0,77.4
2024-01-14T11:00,28.4,0.0,37,12.6,13.0,77.4
2024-01-14T12:00,27.0,0.0,42,9.6,13.0,77.4
2024-01-14T13:00,24.0,0.0,50,8.7,13.0,77.4
2024-01-14T14:00,22.9,0.0,55,10.7,13.0,77.4
2024-01-14T15:00,21.9,0.0,59,11.1,13.0,77.4
2024-01-14T16:00,20.9,0.0,63,11.0,13.0,77.4
2024-01-14T17:00,19.9,0.0,66,10.2,13.0,77.4
2024-01-14T18:00,19.0,0.0,72,9.2,13.0,77.4
2024-01-14T19:00,18.5,0.0,79,9.7,13.0,77.4
2024-01-14T20:00,17.9,0.0,83,9.4,13.0,77.4
2024-01-14T21:00,17.1,0.0,88,7.2,13.0,77.4
2024-01-14T22:00,16.4,0.0,91,6.2,13.0,77.4
2024-01-14T23:00,15.6,0.0,93,6.9,13.0,77.4
2024-01-15T00:00,15.4,0.0,93,7.3,13.0,77.4
2024-01-15T01:00,15.6,0.0,96,5.6,13.0,77.4
2024-01-15T02:00,17.0,0.0,91,6.9,13.0,77.4
2024-01-15T03:00,20.4,0.0,77,3.4,13.0,77.4
2024-01-15T04:00,23.6,0.0,61,5.0,13.0,77.4
2024-01-15T05:00,25.6,0.0,49,9.2,13.0,77.4
2024-01-15T06:00,27.0,0.0,44,10.0,13.0,77.4
2024-01-15T07:00,28.0,0.0,39,9.7,13.0,77.4
2024-01-15T08:00,28.6,0.0,37,9.1,13.0,77.4
2024-01-15T09:00,28.9,0.0,36,8.5,13.0,77.4
2024-01-15T10:00,28.9,0.0,36,8.2,13.0,77.4
2024-01-15T11:00,28.5,0.0,37,7.9,13.0,77.4
2024-01-15T12:00,27.1,0.0,42,4.7,13.0,77.4
2024-01-15T13:00,22.7,0.0,55,9.1,13.0,77.4
2024-01-15T14:00,22.4,0.0,55,8.2,13.0,77.4
2024-01-15T15:00,21.6,0.0,57,9.9,13.0,77.4
2024-01-15T16:00,20.7,0.0,63,11.3,13.0,77.4
2024-01-15T17:00,20.0,0.0,69,10.8,13.0,77.4
2024-01-15T18:00,19.1,0.0,75,9.7,13.0,77.4
2024-01-15T19:00,18.5,0.0,79,10.5,13.0,77.4
2024-01-15T20:00,18.0,0.0,82,9.4,13.0,77.4
